osm_key,osm_type,osm_id,name,latitude,longitude,stop_type,operator,network,tags_json
node/2794446672,node,2794446672,Imanta,56.9502893,24.0009752,halt,,,"{""name"": ""Imanta"", ""name:lv"": ""Imanta"", ""name:ru"": ""Иманта"", ""public_transport"": ""station"", ""railway"": ""halt"", ""train"": ""yes"", ""uic_ref"": ""2500015"", ""wikidata"": ""Q4200137"", ""wikimedia_commons"": ""File:Imantas stacija.jpg""}"
node/2794922761,node,2794922761,Spilves iela,56.9724349,24.063734,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Spilves iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2807991381,node,2807991381,Voleru iela 5,56.9934829,24.0860457,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Voleru iela 5"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2807991382,node,2807991382,Pagrieziens uz Voleriem,56.9892557,24.082888,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Pagrieziens uz Voleriem"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2807991383,node,2807991383,Voleru iela 35,56.9975942,24.0867326,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Voleru iela 35"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2807991384,node,2807991384,Voleru iela 35,56.9980423,24.0868392,bus_stop,,,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Voleru iela 35"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2807991385,node,2807991385,Voleri,57.0038335,24.0871134,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Voleri"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2812858004,node,2812858004,Gaujas iela,56.9865037,24.1604993,tram_stop,,,"{""name"": ""Gaujas iela"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/2812858005,node,2812858005,Dzemdību nams,56.9660194,24.1335907,tram_stop,,,"{""name"": ""Dzemdību nams"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/2813326279,node,2813326279,"Arēna ""Rīga""",56.9694357,24.1194444,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Arēna \""Rīga\"""", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/2813326280,node,2813326280,"Arēna ""Rīga""",56.9695029,24.1188721,bus_stop,,,"{""highway"": ""bus_stop"", ""name"": ""Arēna \""Rīga\"""", ""public_transport"": ""platform""}"
node/2813326281,node,2813326281,Upes iela,56.9757183,24.1339132,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Upes iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/2813326282,node,2813326282,Upes iela,56.9759028,24.1338813,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Upes iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/2816941956,node,2816941956,Alkšņu iela,56.8755213,23.9457984,bus_stop,,,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Alkšņu iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2816941957,node,2816941957,Asītes iela,56.9218418,24.0742692,bus_stop,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Asītes iela"", ""public_transport"": ""platform""}"
node/2816941958,node,2816941958,Bramberģes iela,56.9141136,24.0684649,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Bramberģes iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2816941959,node,2816941959,Bramberģes iela,56.9148588,24.0699575,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2023-09-13"", ""highway"": ""bus_stop"", ""name"": ""Bramberģes iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2816941961,node,2816941961,Kalngales,56.8755588,23.9511239,bus_stop,,,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kalngales"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2816941962,node,2816941962,Kursīšu iela,56.9126659,24.0589489,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Kursīšu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2816941964,node,2816941964,Mežciems,56.8927583,24.0137575,bus_stop,,,"{""bench"": ""no"", ""bin"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Mežciems"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2816941965,node,2816941965,Mežciems,56.8928023,24.0144656,bus_stop,,,"{""bench"": ""no"", ""bin"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Mežciems"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2816941967,node,2816941967,Sēļi,56.8977614,24.0350878,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2024-07-24"", ""highway"": ""bus_stop"", ""name"": ""Sēļi"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2816941968,node,2816941968,Sēļi,56.898273,24.0379309,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Sēļi"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2816941973,node,2816941973,Sējas iela,56.9121087,24.0653829,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Sējas iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2816941974,node,2816941974,Sējas iela,56.9122982,24.066015,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Sējas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/2816941975,node,2816941975,Vecmoku iela,56.9170961,24.0734505,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Vecmoku iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2816941976,node,2816941976,Vizmas,56.8898156,24.0022589,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Vizmas"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2816941977,node,2816941977,Vizmas,56.8907473,24.0067371,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Vizmas"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2816941978,node,2816941978,Zaigas,56.8940305,24.0194012,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Zaigas"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2816941979,node,2816941979,Zaigas,56.8943455,24.0215607,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Zaigas"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2816941981,node,2816941981,Ģimnastikas iela,56.9187721,24.0747155,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2024-08-29"", ""highway"": ""bus_stop"", ""name"": ""Ģimnastikas iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2817492613,node,2817492613,Meldru iela,57.0348089,24.0880992,bus_stop,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Meldru iela"", ""public_transport"": ""platform""}"
node/2817580283,node,2817580283,Dārzciema iela,56.9506598,24.1862794,bus_stop,,,"{""bench"": ""no"", ""bin"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Dārzciema iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2817580284,node,2817580284,Rušonu iela,56.9154788,24.185504,bus_stop,,,"{""bench"": ""no"", ""bin"": ""no"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Rušonu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2818013260,node,2818013260,Virbu iela,56.9715386,24.0423402,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Virbu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2818013261,node,2818013261,Lāčupīte,56.9749912,24.0364262,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Lāčupīte"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2818013262,node,2818013262,Lāčupīte,56.9752236,24.0364156,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Lāčupīte"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2818013263,node,2818013263,Kleistu iela,56.9757291,24.0333254,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Kleistu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2818013264,node,2818013264,Kleistu iela,56.975929,24.0326047,bus_stop,,,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kleistu iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2818013265,node,2818013265,Saulgožu iela,56.9696792,24.0472245,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Saulgožu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2820246414,node,2820246414,Sporta akadēmija,56.985081,24.2087313,bus_stop,Rīgas Satiksme,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Sporta akadēmija"", ""operator"": ""Rīgas Satiksme"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""no""}"
node/2824234585,node,2824234585,Kaiju iela,56.9565187,24.0810213,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Kaiju iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2824234586,node,2824234586,Kaiju iela,56.9572625,24.0809106,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kaiju iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2824234587,node,2824234587,Rīgas Tehniskā universitāte,56.9523869,24.0839488,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Rīgas Tehniskā universitāte"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2824234588,node,2824234588,Rīgas Tehniskā universitāte,56.9524444,24.0836587,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Rīgas Tehniskā universitāte"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2824234589,node,2824234589,Ģipša iela,56.9591014,24.0823782,bus_stop,,,"{""bench"": ""no"", ""highway"": ""bus_stop"", ""name"": ""Ģipša iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2824234590,node,2824234590,Ģipša iela,56.9591569,24.0819042,bus_stop,,,"{""bench"": ""no"", ""highway"": ""bus_stop"", ""name"": ""Ģipša iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2826044788,node,2826044788,Aptiekas iela,56.9983974,24.1171505,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Aptiekas iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/2826044789,node,2826044789,Aptiekas iela,56.9994488,24.1179691,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Aptiekas iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2826044790,node,2826044790,Aldaris,57.0044075,24.1185279,bus_stop,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Aldaris"", ""public_transport"": ""platform""}"
node/2826044791,node,2826044791,Miera iela,56.9702384,24.1391076,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Miera iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""tactile_paving"": ""no""}"
node/2826044792,node,2826044792,Miera iela,56.9703891,24.1392115,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2025-11-08"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Miera iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2826044795,node,2826044795,Psihiskās veselības centrs,56.9937924,24.1207474,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Psihiskās veselības centrs"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/2826044796,node,2826044796,Psihiskās veselības centrs,56.9940144,24.120807,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Psihiskās veselības centrs"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no"", ""trolleybus"": ""yes""}"
node/2826269551,node,2826269551,Elizabetes iela,56.9582281,24.1081068,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Elizabetes iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""yes"", ""wheelchair"": ""yes""}"
node/2826269552,node,2826269552,Krišjāņa Valdemāra iela,56.9568169,24.1128864,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Krišjāņa Valdemāra iela"", ""name:etymology"": ""Krišjānis Valdemārs"", ""name:etymology:wikidata"": ""Q2984207"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2826269553,node,2826269553,Matīsa iela,56.9555147,24.1364264,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""name"": ""Matīsa iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2827541972,node,2827541972,Kalnciema iela,56.9321503,24.0324057,bus_stop,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kalnciema iela"", ""public_transport"": ""platform""}"
node/2827541973,node,2827541973,Kukšu iela,56.9313057,24.0342089,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Kukšu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2839241164,node,2839241164,Dzelzskalni,56.8833481,24.1827817,bus_stop,,,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Dzelzskalni"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2839241165,node,2839241165,Dzelzskalni,56.8833881,24.1832979,bus_stop,,,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Dzelzskalni"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2839241166,node,2839241166,Kalnavoti,56.883162,24.1899992,bus_stop,,,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kalnavoti"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2839241167,node,2839241167,Kalnavoti,56.8832233,24.1898451,bus_stop,,,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kalnavoti"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2839241168,node,2839241168,Katlakalns,56.8845197,24.1930456,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Katlakalns"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/2839241169,node,2839241169,Priekules iela,56.904252,24.1302834,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""check_date:shelter"": ""2024-08-27"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Priekules iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2839241171,node,2839241171,Vidēji,56.8796513,24.1674799,bus_stop,,,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Vidēji"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2839241172,node,2839241172,Vidēji,56.8797493,24.1676456,bus_stop,,,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Vidēji"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2839241180,node,2839241180,Ādiņas,56.8797147,24.1728426,bus_stop,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Ādiņas"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2839241181,node,2839241181,Ādiņas,56.8796973,24.1732478,bus_stop,,,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Ādiņas"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2841668334,node,2841668334,Skulte,56.9192895,23.9526707,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""name"": ""Skulte"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/2841668335,node,2841668335,Skulte,56.9193622,23.953658,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Skulte"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/2841668336,node,2841668336,Skultes stadions,56.9196337,23.9495137,bus_stop,,,"{""bench"": ""no"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Skultes stadions"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2841668337,node,2841668337,Skultes stadions,56.9199352,23.9475479,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Skultes stadions"", ""public_transport"": ""platform"", ""shelter"": ""yes""}"
node/2843788855,node,2843788855,Jāņa Endzelīna iela,56.9433059,24.0281696,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Jāņa Endzelīna iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2843788856,node,2843788856,Jāņa Endzelīna iela,56.9429698,24.0277277,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Jāņa Endzelīna iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2843788857,node,2843788857,Pleskodāles iela,56.9308461,24.0258688,bus_stop,,,"{""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Pleskodāles iela"", ""public_transport"": ""platform""}"
node/2843788858,node,2843788858,Zasulauka depo,56.9450747,24.0343394,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Zasulauka depo"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2843788859,node,2843788859,Zasulauka depo,56.9451202,24.0339251,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Zasulauka depo"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2843788860,node,2843788860,Zasulauka iela,56.9426591,24.0405555,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Zasulauka iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2843788861,node,2843788861,Zasulauka iela,56.9425284,24.0409138,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Zasulauka iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2843788862,node,2843788862,Zolitūdes iela,56.9293981,24.0221506,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Zolitūdes iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2854944878,node,2854944878,Malēju iela,56.9073269,24.2208985,bus_stop,,,"{""bench"": ""yes"", ""bus"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""name"": ""Malēju iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2854944879,node,2854944879,Sila iela,56.9065964,24.2154427,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""departures_board"": ""timetable"", ""highway"": ""bus_stop"", ""name"": ""Sila iela"", ""public_transport"": ""platform"", ""shelter"": ""no""}"
node/2854944880,node,2854944880,Ģertrūdes iela,56.9535963,24.1315076,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Ģertrūdes iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""yes"", ""trolleybus"": ""yes""}"
node/2868574142,node,2868574142,Dreiliņu iela,56.9418196,24.0603736,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Dreiliņu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2868574144,node,2868574144,"Dzelzceļa stacija ""Turība""",56.9123322,24.0752549,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""check_date:shelter"": ""2023-09-13"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Dzelzceļa stacija \""Turība\"""", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2868574145,node,2868574145,Graudu iela,56.9096809,24.0870782,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Graudu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2868574146,node,2868574146,Graudu iela,56.9105702,24.0841261,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""yes"", ""name"": ""Graudu iela"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2868574147,node,2868574147,Āgenskalna priedes,56.9445665,24.0590243,bus_stop,,,"{""bench"": ""no"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""lit"": ""no"", ""name"": ""Āgenskalna priedes"", ""public_transport"": ""platform"", ""shelter"": ""no"", ""tactile_paving"": ""no""}"
node/2869265970,node,2869265970,Aptiekas iela,56.9989915,24.1167419,bus_stop,,,"{""highway"": ""bus_stop"", ""name"": ""Aptiekas iela"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes""}"
node/2869265971,node,2869265971,Kundziņsala,57.0010791,24.1057735,bus_stop,,,"{""bench"": ""yes"", ""bin"": ""yes"", ""bus"": ""yes"", ""highway"": ""bus_stop"", ""name"": ""Kundziņsala"", ""public_transport"": ""platform"", ""shelter"": ""yes"", ""trolleybus"": ""yes""}"
node/2875046413,node,2875046413,Nacionālā bibliotēka,56.9415888,24.0950226,tram_stop,,,"{""name"": ""Nacionālā bibliotēka"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/2883591819,node,2883591819,Aleksandra Grīna bulvāris,56.9413977,24.082628,tram_stop,,,"{""name"": ""Aleksandra Grīna bulvāris"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
node/2883591820,node,2883591820,Aleksandra Grīna bulvāris,56.9416146,24.0828294,tram_stop,,,"{""name"": ""Aleksandra Grīna bulvāris"", ""public_transport"": ""stop_position"", ""railway"": ""tram_stop"", ""tram"": ""yes""}"
