place_id,name,category,google_types,business_status,formatted_address,vicinity,latitude,longitude,plus_code_global,plus_code_compound,rating,user_ratings_total,website,formatted_phone_number,international_phone_number,google_maps_url,wheelchair_accessible,editorial_summary,icon_url,opening_hours_available,collected_at
ChIJ6Y8xFaDP7kYR_Gwd7wlBnkU,1.trolejbusu parks,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.98746999999999,24.1216,9G86X4PC+XJ,"X4PC+XJ Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=5016518545859505404,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:54.840658
ChIJ_wcLdaDP7kYRDm7euFuxrYU,Ganību dambis,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.98846,24.12292,9G86X4QF+95,"X4QF+95 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=9632550185517084174,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:54.998669
ChIJe7vlsKHP7kYRI4xvFLgEPEo,"Fabrika ""Kokvilna""",transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.98545499999999,24.12055,9G86X4PC+56,"X4PC+56 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=5349155646072654883,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:55.164606
ChIJH16q3m3P7kYR8OqUC5Ho1qw,Aldaris,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",57.00226,24.123615,9G96242F+WC,"242F+WC Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=12454397529201896176,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:55.325390
ChIJxfwpGofP7kYRLfpupl71_9k,Pagrieziens uz Voleriem,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Kurzeme District, Riga, LV-1007, Latvia","Kurzeme District, Riga",56.988955,24.082555,9G86X3QM+H2,"X3QM+H2 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=15708543812159601197,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:55.494742
ChIJudylBg3P7kYRXa2sAVs0MhY,Meža prospekts,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.9960938,24.1321233,9G86X4WJ+CR,"X4WJ+CR Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=1599398383144709469,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:55.664206
ChIJ83FosBLP7kYRvClgfCO5zK0,Bērnudārzs,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.999565,24.132035,9G86X4XJ+RR,"X4XJ+RR Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=12523588225872177596,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:55.817648
ChIJcUlaTGnP7kYRsNBVPE5akYc,Gaujienas iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",57.00629,24.12517,9G96244G+G3,"244G+G3 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=9768688358809522352,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:55.978780
ChIJTy_d3aLP7kYRbyfpvPi__Wg,Rankas iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.97946,24.115695,9G86X4H8+Q7,"X4H8+Q7 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=7565414024094492527,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:56.152175
ChIJD_4R0QnP7kYRWZvFXm5lcUk,Ozolaine/Jūras medicīnas centrs,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.98693,24.133425,9G86X4PM+Q9,"X4PM+Q9 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=5292122561847860057,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:56.321284
ChIJy3k_J73P7kYRkAdcCAehKNY,Bukultu iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.977335,24.11418,9G86X4G7+WM,"X4G7+WM Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=15431761174762096528,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:56.504432
ChIJU3oerWnP7kYRELer3LPtF0Y,Daudersala,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",57.0096454,24.1251374,9G96245G+V3,"245G+V3 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=5050766863876470544,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:56.664337
ChIJW9m7jmnP7kYRtwuIqejUIJM,Kopmītne,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",57.00931500000001,24.129115,9G96245H+PJ,"245H+PJ Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=10601707618571914167,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:56.814956
ChIJe65AO2jP7kYR8fHg2SKQNfo,Tvaika iela - pagaidu,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1034, Latvia","Northern District, Riga",57.011325,24.124765,9G96246F+GW,"246F+GW Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=18029475162606334449,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:56.985290
ChIJe9iWeKjP7kYRXcG7cUfajaM,Traumatoloģijas un ortopēdijas slimnīca,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.98334999999999,24.136155,9G86X4MP+8F,"X4MP+8F Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=11785315800284119389,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:57.151327
ChIJj3AYNbzP7kYR-WAt_OroK9A,Lugažu iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Riga, LV-1045, Latvia",Riga,56.97428,24.111525,9G86X4F6+PJ,"X4F6+PJ Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=15000339079838392569,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:57.305497
ChIJv_XGFozP7kYRugazimZ4S8E,Podraga iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Kurzeme District, Riga, LV-1007, Latvia","Kurzeme District, Riga",56.978265,24.080475,9G86X3HJ+85,"X3HJ+85 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=13928358654382376634,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:57.463266
ChIJqTrFARHP7kYR92MSI5pkTSQ,Stendera iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1014, Latvia","Northern District, Riga",56.99904,24.146085,9G86X4XW+JC,"X4XW+JC Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=2615857571748275191,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:57.639900
ChIJTU-YJq_P7kYRwGIKGyBhx58,Ātrās palīdzības stacija,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vidzeme Suburb, Riga, Riga, LV-1013, Latvia","Vidzeme Suburb, Riga, Riga",56.97882,24.13629,9G86X4HP+GG,"X4HP+GG Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=11513277762916475584,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:57.792340
ChIJP89kAr_P7kYRwPtLFlQN2pM,Kultūru vidusskola,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vidzeme Suburb, Riga, Riga, LV-1045, Latvia","Vidzeme Suburb, Riga, Riga",56.97049149999999,24.1085795,9G86X4C5+5C,"X4C5+5C Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=10653842523300821952,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:57.943322
ChIJh9ijSq7P7kYRDTu1xgcUNHw,Upes iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vidzeme Suburb, Riga, Riga, LV-1013, Latvia","Vidzeme Suburb, Riga, Riga",56.97582500000001,24.13408,9G86X4GM+8J,"X4GM+8J Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=8949800383123110669,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:58.143887
ChIJR-XCrYzP7kYRetm-SwzNJ18,Spilves lidlauks,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Kurzeme District, Riga, Latvia","Kurzeme District, Riga",56.974545,24.075895,9G86X3FG+R9,"X3FG+R9 Riga, Rīgas pilsēta, Riga, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=6856674410388969850,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:58.316372
ChIJY-JVubnP7kYRpfu0P289USo,Arēna Rīga,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vidzeme Suburb, Riga, Riga, LV-1013, Latvia","Vidzeme Suburb, Riga, Riga",56.969475,24.119165,9G86X499+QM,"X499+QM Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=3049285970726026149,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:58.488697
ChIJzSuCfL_P7kYRUEV9vUofkSE,Pētersalas iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Riga, LV-1045, Latvia",Riga,56.968325,24.106555,9G86X494+8J,"X494+8J Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=2418748880741811536,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:58.654660
ChIJ6eHN47HP7kYRil9MwxG-48Y,Ierēdņu iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vidzeme Suburb, Riga, Riga, LV-1013, Latvia","Vidzeme Suburb, Riga, Riga",56.97383,24.13537,9G86X4FP+G4,"X4FP+G4 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=14331507422723334026,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:58.821719
ChIJXTj1GsDP7kYR_vvPwLjv0Xk,Katrīnas iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1045, Latvia","Northern District, Riga",56.968125,24.10121,9G86X492+6F,"X492+6F Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=8778060725509684222,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:58.983443
ChIJK3nJFBfP7kYRpw-yBPHexIo,Berģenes iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1014, Latvia","Northern District, Riga",57.002345,24.15201,9G962522+WR,"2522+WR Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=9999362199416606631,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:59.141205
ChIJGWGxf6rP7kYRJ5qWywafS6U,Brāļu kapi,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1026, Latvia","Northern District, Riga",56.98266,24.15097,9G86X5M2+39,"X5M2+39 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=11910788491045673511,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:59.312856
ChIJUaZI6kTP7kYRGe2iLXxJWhM,Lēdurgas iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1034, Latvia","Northern District, Riga",57.01856,24.13129,9G96249J+CG,"249J+CG Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=1394507832315014425,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:59.459399
ChIJt9nK-XrP7kYR5EYlSS5PPXI,Kundziņsala,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",57.00107,24.10583,9G962424+C8,"2424+C8 Riga, Rīgas pilsēta, Riga, Latvia",4.0,3.0,,,,https://maps.google.com/?cid=8231822754117404388,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:59.645248
ChIJ9bJa43PP7kYRiswPkfro_9o,Tvaika iela 4,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.99639999999999,24.1178,9G86X4W9+H4,"X4W9+H4 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=15780587782202707082,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:59.801376
ChIJeVec-nPP7kYRXbjPpjykPf8,Tvaika iela 4,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.99613,24.11825,9G86X4W9+F7,"X4W9+F7 Riga, Rīgas pilsēta, Riga, Latvia",3.8,4.0,,,,https://maps.google.com/?cid=18392037033654597725,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:23:59.961853
ChIJPwwQdHHP7kYRToqTHiDa5h0,Aptiekas iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.99841,24.11713,9G86X4X8+9V,"X4X8+9V Riga, Rīgas pilsēta, Riga, Latvia",1.0,1.0,,,,https://maps.google.com/?cid=2154649303230155342,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:00.133562
ChIJp8cSp3HP7kYR-p_mn7aJUoE,Aptiekas iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.99897,24.11674,9G86X4X8+HM,"X4X8+HM Riga, Rīgas pilsēta, Riga, Latvia",1.0,1.0,,,,https://maps.google.com/?cid=9318661996442722298,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:00.295770
ChIJ7QsOl3HP7kYRlvlRaRjoddA,Aptiekas iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.99943,24.11796,9G86X4X9+Q5,"X4X9+Q5 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=15021167323707996566,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:00.466118
ChIJeXxrjHTP7kYRkH0Id87wPic,Psihiskās veselības centrs,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.99377999999999,24.12071,9G86X4VC+G7,"X4VC+G7 Riga, Rīgas pilsēta, Riga, Latvia",3.6,5.0,,,,https://maps.google.com/?cid=2827962385586224528,True,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:00.639031
ChIJwegxiXTP7kYRokI2hfEgpBs,Psihiskās veselības centrs,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.99401,24.12076,9G86X4VC+J8,"X4VC+J8 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=1991753156898734754,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:00.790869
ChIJYcZeuHTP7kYRagKoaQF9lts,Duntes iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.99326,24.12306,9G86X4VF+86,"X4VF+86 Riga, Rīgas pilsēta, Riga, Latvia",4.5,2.0,,,,https://maps.google.com/?cid=15822971785833874026,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:00.981643
ChIJu-BdMnXP7kYR-xikqcXggXs,"Rūpnīca ""RER""",transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.9909,24.122,9G86X4RC+9R,"X4RC+9R Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=8899641478220093691,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:01.139289
ChIJcb4QunTP7kYRsaa5zcJS8V8,Duntes iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.99344,24.12329,9G86X4VF+98,"X4VF+98 Riga, Rīgas pilsēta, Riga, Latvia",5.0,1.0,,,,https://maps.google.com/?cid=6913397899619051185,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:01.323607
ChIJEdpYLHXP7kYRRzQF6AWHY94,"Rūpnīca ""RER""",transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.99119,24.12231,9G86X4RC+FW,"X4RC+FW Riga, Rīgas pilsēta, Riga, Latvia",4.0,2.0,,,,https://maps.google.com/?cid=16024800358551598151,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:01.486788
ChIJNYIhM3XP7kYRXGxtHqwZgCM,"Rūpnīca ""RER""",transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.99089,24.1221,9G86X4RC+9R,"X4RC+9R Riga, Rīgas pilsēta, Riga, Latvia",3.5,2.0,,,,https://maps.google.com/?cid=2558072815381998684,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:01.665686
ChIJJ4pyygrP7kYRPbIQwRLbqo4,"Rūpnīca ""RER""",transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.99017,24.12219,9G86X4RC+3V,"X4RC+3V Riga, Rīgas pilsēta, Riga, Latvia",5.0,3.0,,,,https://maps.google.com/?cid=10280269973021569597,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:01.839934
ChIJZ98OXIDP7kYRl07Ni24Lq6Q,Voleru iela 5,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Kurzeme District, Riga, LV-1007, Latvia","Kurzeme District, Riga",56.99354,24.08605,9G86X3VP+CC,"X3VP+CC Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=11865590212657499799,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:02.014928
ChIJIaxvdYDF7kYRSJUQjGQM1dU,Voleru iela 35,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Kurzeme District, Riga, LV-1007, Latvia","Kurzeme District, Riga",56.9976,24.08668,9G86X3XP+2M,"X3XP+2M Riga, Rīgas pilsēta, Riga, Latvia",4.0,1.0,,,,https://maps.google.com/?cid=15408235326104180040,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:02.217864
ChIJJcAOd4DF7kYRe5jXAnh33Js,Voleru iela 35,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Kurzeme District, Riga, LV-1007, Latvia","Kurzeme District, Riga",56.99806,24.08685,9G86X3XP+6P,"X3XP+6P Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=11230982928082638971,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:02.393336
ChIJUb6uUHLP7kYRkkHNmLukLys,Allažu iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1005, Latvia","Northern District, Riga",56.99815,24.1235,9G86X4XF+7C,"X4XF+7C Riga, Rīgas pilsēta, Riga, Latvia",3.2,5.0,,,,https://maps.google.com/?cid=3111886993165730194,False,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:02.569422
ChIJJzL28-XO7kYRpq0A37CZ5Wk,Krustabaznīcas iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vidzeme Suburb, Riga, Riga, Latvia","Vidzeme Suburb, Riga, Riga",56.992345,24.186405,9G86X5RP+WH,"X5RP+WH Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=7630674128583830950,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:02.739142
ChIJE_fSEuTO7kYRU4KuLIRk4TU,Aizsardzības akadēmija,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vidzeme Suburb, Riga, Riga, LV-1014, Latvia","Vidzeme Suburb, Riga, Riga",56.99351,24.179245,9G86X5VH+CM,"X5VH+CM Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=3882494872618173011,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:02.906307
ChIJ_dedl-_O7kYRzgpaR8Pesfg,TEC-1,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Vidzeme Suburb, Riga, Riga, LV-1026, Latvia","Vidzeme Suburb, Riga, Riga",56.989645,24.18674,9G86X5QP+VM,"X5QP+VM Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=17920349322580986574,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:03.067994
ChIJkfsZOOLO7kYRdDfwkmfR6bk,Ķīšezera iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Riga, LV-1014, Latvia",Riga,56.99497,24.172425,9G86X5VC+XX,"X5VC+XX Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=13396468809367304052,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:03.312749
ChIJT1qlPB7P7kYRMFlmBVLu3G0,Sudrabu Edžus iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1014, Latvia","Northern District, Riga",56.99858,24.17069,9G86X5XC+C7,"X5XC+C7 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=7916464281055811888,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:03.503099
ChIJqeSHnh_P7kYRlEq1tNIAcUI,Saules dārzs,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1014, Latvia","Northern District, Riga",57.001675,24.170195,9G96252C+M3,"252C+M3 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=4787608783846460052,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:03.661793
ChIJwYWWPR3P7kYR68kfif5F5H0,Mirdzas Ķempes iela,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1014, Latvia","Northern District, Riga",56.99361,24.163705,9G86X5V7+CF,"X5V7+CF Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=9071452508955593195,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:03.827368
ChIJ1zaudP3O7kYRDRyvbiCMwIo,Rusova iela/Valsts ieņēmumu dienests,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Riga, Latvia",Riga,56.989175,24.165435,9G86X5Q8+M5,"X5Q8+M5 Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=9998145243686312973,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:04.016129
ChIJRYss5CHP7kYRZ3QwBbnFBr0,Sporta bāze,transport_hubs,"establishment,point_of_interest,transit_station",OPERATIONAL,"Northern District, Riga, LV-1014, Latvia","Northern District, Riga",57.003735,24.168535,9G962539+FC,"2539+FC Riga, Rīgas pilsēta, Riga, Latvia",,,,,,https://maps.google.com/?cid=13620791521475327079,,,https://maps.gstatic.com/mapfiles/place_api/icons/v1/png_71/generic_business-71.png,,2025-10-26T12:24:04.176052
